4681, -85.693588 0.529175 0. -133.991333 -346.045746 -557.533569 135.049698 62.08139 -168.288116 -82.985931 68.090607 0.192932 92.141037 0. 58.817383 617.86084 210.274353 0. 203.977112 115.110931 233.603424 216.571625 95.887863 219.114594 -213.300537 -476.051514 -867.572632 -204.695999 0. -1026.339111 120.195312 21.896484 0. 85.852783 2.51416 -121.405762 -42.059814 -218.32959 -241.503418 18.315186 -275.6521 -262.598145 -66.44043 0. -53.275391;
4682, -86.389786 0.41452 0. -135.502991 -352.452606 -538.360474 136.332031 77.021881 0. -83.914612 52.873749 -39.259064 0. 90.745895 71.470093 621.651306 210.201675 0. 203.906815 114.35762 248.765518 216.496506 96.985825 0. -217.049149 -499.882385 -882.619202 0. -628.867737 -1031.621094 120.954346 22.685303 0. 83.703613 15.156982 -129.344238 -38.333008 -214.160156 0. 18.087158 -263.11377 -201.932373 0. -85.269775 -44.610107;
4683, -86.389786 0.41452 0. -135.502991 -352.452606 -538.360474 136.332031 77.021881 0. -83.914612 52.873749 -39.259064 0. 90.745895 71.470093 621.651306 210.201675 0. 203.906815 114.35762 248.765518 216.496506 96.985825 0. -217.049149 -499.882385 -882.619202 0. -628.867737 -1031.621094 120.954346 22.685303 0. 83.703613 15.156982 -129.344238 -38.333008 -214.160156 0. 18.087158 -263.11377 -201.932373 0. -85.269775 -44.610107;
4684, -90.995697 -0.297394 0. -137.422577 -354.21701 -516.670532 136.827789 90.2341 -134.923096 -83.271423 37.225952 -71.078186 94.507477 92.619446 80.215347 620.411377 210.254822 0. 203.895203 116.440948 255.900085 216.614471 100.418793 247.477539 -215.207916 -518.410034 -889.775574 -206.753632 -628.165039 -1032.409912 119.891113 22.238281 0. 80.54541 25.358154 -141.702148 -36.068848 -213.202148 -223.260498 14.052246 -252.310059 -150.585205 -65.668457 -86.288574 -52.943604;
4685, -93.461243 -1.12854 0. -139.284607 -355.30249 -492.942261 137.027512 110.94133 -117.0242 -84.336548 15.604431 -109.934418 95.015808 100.851196 77.78244 615.896851 210.253738 0. 203.601334 115.327133 259.869446 216.906143 105.146606 251.802689 -210.657166 -543.950562 -908.957764 -202.22876 -622.965942 -1025.567139 114.960449 22.246826 0. 78.078613 35.511963 -146.98584 -33.585205 -207.208984 -212.374756 14.794678 -218.973389 -109.476318 -61.422852 -95.102295 -49.166016;
4686, -96.969131 -1.703247 0. -141.361267 -357.008423 -462.403687 137.954773 125.674286 -101.592407 -83.723694 -9.207581 -137.171143 96.973923 101.672989 83.664764 615.733459 210.133041 0. 203.261307 115.361801 256.707397 217.004807 105.387238 257.795044 -211.650146 -565.950867 -925.880005 -202.89415 -624.240662 -1028.65271 114.480469 23.319092 0. 75.171143 40.369141 -163.55249 -28.532959 -197.865479 -204.306641 13.871826 -197.29248 -66.318604 -59.129395 -89.770264 -60.77002;
4687, -99.008972 -2.391479 0. -143.013702 -355.998535 -435.428101 138.230713 140.428406 -83.733734 -86.22406 -39.949921 -151.765137 96.436462 100.249557 87.430237 617.98407 209.958618 0. 202.581757 115.708374 243.199158 217.33548 98.472046 254.855316 -214.186188 -592.687988 -933.688171 -205.170944 -626.591431 -1031.706055 112.671143 24.759277 0. 73.919922 51.24292 -167.748291 -24.401123 -180.467041 -200.270752 11.898682 -157.571045 -32.553467 -55.907959 -88.22168 -61.633057;
4688, -106.078842 -3.72113 0. -146.514008 -356.116455 -415.607117 139.071777 155.763367 -69.078735 -85.784729 -67.299438 0. 98.136063 94.017303 90.095398 618.690796 210.379623 0. 203.664902 106.733566 216.416489 217.094345 84.955933 241.024734 -215.310867 -610.42688 0. -205.648819 -626.853455 -1031.677124 105.217041 20.172119 0. 62.195801 65.907959 -168.927979 -21.851562 -168.047363 -204.685547 4.708984 -128.018066 0. -59.582764 -94.743164 -61.084717;
4689, -113.473602 -4.6203 0. -149.50116 -355.544525 -393.800934 140.260574 171.715714 -56.779327 -84.341492 -84.812714 -150.581512 102.417999 92.321625 91.987152 623.802917 210.254242 0. 203.60907 95.189209 182.83078 216.899384 65.885895 215.885651 -219.153046 -623.687988 -939.004883 -210.363937 -629.603027 -1033.942627 97.561279 21.49585 0. 55.008545 70.06958 -174.064453 -12.01709 -151.811523 -200.779053 4.510254 -103.942383 3.444336 -50.449951 -101.36792 -60.977295;
4690, -118.578857 -5.497528 0. -152.322449 -344.092224 -381.048523 141.327377 178.507904 -41.384491 -84.531616 -99.549286 -141.954285 104.958496 88.185059 97.17688 621.168579 210.160004 0. 204.017151 76.687042 157.787903 216.302826 46.752396 197.520844 -216.47287 -627.842651 -943.477783 -207.778214 -626.45813 -1031.240845 92.159424 22.335205 0. 44.194336 73.121094 -171.043457 0.47583 -132.733643 -205.344238 -0.572266 -82.422119 16.254639 -44.402588 -99.214844 -64.995117;
4691, -122.980133 -4.055573 0. -152.073242 -331.248291 -365.454529 143.962067 189.143814 -20.369324 -80.444489 -101.871399 -130.024567 111.588196 86.577484 109.910248 619.301514 210.238052 0. 206.301193 59.957779 124.60289 214.174911 35.606979 173.648666 -214.91806 -631.087708 -946.462341 -206.882095 -623.823425 -1027.421265 86.705322 21.956543 0. 32.284912 76.637207 -170.105957 11.628174 -114.352295 -214.760986 -11.723145 -67.062256 21.940674 -40.312256 -104.196045 -64.867188;
4692, -120.801361 -3.590607 0. -152.148193 -300.838318 -360.015381 144.96701 196.416428 -3.105835 -82.371185 -108.078766 -120.531555 111.221436 84.228973 120.608063 624.673523 210.393097 0. 207.587524 32.873459 97.136353 213.198669 19.322754 142.33667 -215.33223 -634.319214 -951.971008 -210.182343 -624.245422 -1026.165405 74.263184 20.531006 0. 22.725098 75.927002 -169.059082 18.337158 -88.937012 -220.431885 -18.06665 -44.854492 28.134277 -31.574707 -110.709717 -65.094727;
4693, -120.801361 -3.590607 0. -152.148193 -300.838318 -360.015381 144.96701 196.416428 -3.105835 -82.371185 -108.078766 -120.531555 111.221436 84.228973 120.608063 624.673523 210.393097 0. 207.587524 32.873459 97.136353 213.198669 19.322754 142.33667 -215.33223 -634.319214 -951.971008 -210.182343 -624.245422 -1026.165405 74.263184 20.531006 0. 22.725098 75.927002 -169.059082 18.337158 -88.937012 -220.431885 -18.06665 -44.854492 28.134277 -31.574707 -110.709717 -65.094727;
4694, -116.141388 -2.987579 0. -151.40213 -273.930939 -358.807892 145.427002 194.518326 11.172363 -86.466766 -112.092468 -115.699524 107.832031 83.370667 125.362976 626.084839 210.591705 0. 209.003052 10.880081 77.640854 212.180359 6.344421 115.610901 -213.857056 -634.363281 -956.097778 -210.187195 -625.183228 -999.525146 65.233887 18.437012 0. 11.114014 67.934814 -167.492432 25.76001 -64.56665 -221.628662 -23.567871 -32.983154 27.79541 -26.437012 -102.553955 -98.59375;
4695, -117.652771 -3.436737 0. -151.082306 -252.182037 -352.037811 144.208832 177.505524 33.162109 -86.062378 -117.836823 -109.897766 108.049347 76.53009 131.433807 623.744568 210.783112 0. 209.473907 -6.382263 63.684235 212.092316 0.497223 100.590683 -209.955902 -630.792969 -953.592163 -207.877899 -619.399414 -983.873535 52.234863 15.925781 0. -0.911377 50.890625 -161.718994 32.762939 -39.564941 -229.05127 -28.263916 -32.568604 24.927734 -18.686035 -108.779785 -120.079834;
4696, -117.169403 -4.188141 0. -151.33725 -246.632111 -346.208466 142.960938 154.508911 53.102509 -87.195618 -117.845306 -105.257599 105.910309 67.272034 135.081879 620.024719 210.665283 0. 209.516571 -10.24617 54.428131 211.814026 0.291092 86.305756 -207.037903 -628.362671 -954.616211 -205.325485 -611.327026 -973.006714 46.358887 17.326416 0. -4.878174 52.230469 -152.725342 39.531006 -7.545654 -227.751465 -30.508057 -35.098877 23.247803 -8.486816 -117.45166 -133.449463;
4697, -116.101685 0.337402 0. -146.800964 -254.213989 -335.41272 147.4758 154.506531 55.934052 -78.567017 -101.507141 -94.145874 113.889557 62.835358 146.67746 626.562805 210.693405 0. 212.80632 -17.479446 40.329819 208.58049 -3.146088 85.107346 -212.371246 -634.308533 -955.772583 -210.86879 -611.354675 -968.074707 44.625 17.332275 0. -5.469727 76.118408 -146.598877 40.134033 -6.918213 -227.524658 -35.95166 -41.447998 18.384033 -6.910156 -129.93335 -145.609619;
4698, -106.344543 1.473358 0. -145.871521 -253.52832 -336.65387 148.818237 154.414764 54.076752 -85.949585 -89.414978 -83.113281 106.588867 52.27655 153.867615 629.864868 210.519485 0. 213.504745 -17.045349 43.196487 207.534195 -3.775085 86.967667 -212.281708 -634.329895 -959.052246 -215.083954 -610.632263 -964.095703 50.614502 19.277344 0. -2.045654 78.467285 -142.890381 40.600342 -8.476807 -227.27002 -38.219971 -50.278076 14.235352 -8.377441 -145.602783 -161.263672;
4699, -98.942841 1.464081 0. -145.896545 -188.782715 -326.27771 148.824677 154.430939 54.605957 -93.451355 -85.680664 -80.168274 99.502655 34.874725 153.190033 628.987183 210.719681 0. 213.557541 -52.957588 27.520172 207.88179 -3.929916 84.570755 -210.035126 -632.145752 -957.697815 -213.979385 -602.705383 -961.689514 51.804688 17.081055 0. -4.594482 43.09375 -153.453369 38.756348 -8.10376 -228.046875 -42.263916 -55.874512 2.765137 -14.357666 -165.666016 -171.814697;
4700, -95.548828 1.382782 0. -145.613831 -182.194824 -349.539246 148.379395 154.53891 58.419037 -97.192261 -86.055115 -78.854858 95.783722 6.541077 147.875549 624.02655 210.890472 0. 213.615601 -56.395645 39.565506 208.165344 -4.145691 82.05249 -204.22818 -625.889709 -951.760803 -207.970062 -577.367432 -945.770447 43.473877 14.822754 0. -9.296143 23.88501 -153.671875 38.941406 -5.528564 -228.021973 -38.427979 -62.488525 -4.558594 -10.058105 -189.76709 -168.006348;
4701, -99.493774 1.449036 0. -146.152191 0. -351.843231 149.050293 154.343719 52.223663 -93.030243 -80.741364 -74.638031 99.467743 -14.35083 138.760376 617.659058 211.026535 0. 213.378128 0. 64.046204 208.674973 -3.996582 80.194992 -198.00444 -618.875122 -945.121033 -201.587021 -551.768188 -923.406494 35.029541 13.007812 0. -7.217529 0. -145.227539 33.233398 -9.595215 -230.175537 -34.954102 -70.295166 -7.690186 -3.385742 -205.189453 -154.080566;
4702, -97.987946 2.235443 0. -145.700958 -201.431793 -351.82486 150.171875 154.148956 48.574371 -93.636993 -77.545563 -72.799164 99.602692 -24.86203 124.677155 624.066895 211.19664 0. 213.689682 -34.804192 90.77124 208.703598 -4.615967 76.489532 -204.276382 -624.126221 -941.496338 -207.380264 -553.168457 -904.309875 31.70752 9.722656 0. -8.066406 37.037109 -132.390869 27.511719 -12.116943 -232.226807 -32.14502 -77.237549 -14.720703 -5.678955 -211.480225 -139.991211;
4703, -97.987946 2.235443 0. -145.700958 -201.431793 -351.82486 150.171875 154.148956 48.574371 -93.636993 -77.545563 -72.799164 99.602692 -24.86203 124.677155 624.066895 211.19664 0. 213.689682 -34.804192 90.77124 208.703598 -4.615967 76.489532 -204.276382 -624.126221 -941.496338 -207.380264 -553.168457 -904.309875 31.70752 9.722656 0. -8.066406 37.037109 -132.390869 27.511719 -12.116943 -232.226807 -32.14502 -77.237549 -14.720703 -5.678955 -211.480225 -139.991211;
4704, -97.040527 2.141266 0. -145.617554 -213.786804 -354.99762 149.900055 156.845337 136.39621 -94.875305 -70.803223 -69.344604 98.796661 -37.551056 111.446686 629.786255 211.157089 0. 213.71257 -25.057533 125.964615 208.601578 -20.761292 135.211899 -209.42038 -626.27301 -942.99762 -212.729248 -550.351868 -899.916443 31.759766 10.573486 0. -9.28833 30.459717 -126.197266 30.435303 -21.340576 -200.276123 -26.846191 -89.758301 -19.076172 -3.571777 -216.366699 -125.391846;
4705, -96.835052 4.534576 0. -142.591797 -225.043579 -358.299927 151.66095 186.552673 203.506454 -90.007202 -62.409241 -63.564331 103.3396 -46.316498 103.434631 639.518555 211.104736 0. 215.488983 -24.107132 161.636139 206.72049 -14.653847 168.036987 -218.515625 -635.300781 -948.980835 -221.88208 -550.013184 -907.996582 29.593506 10.630371 0. -13.166748 18.581055 -114.84668 34.42749 -22.926758 -185.055176 -29.549805 -93.405518 -27.904541 -3.568359 -222.585449 -114.211914;
4706, -87.873962 5.602173 0. -141.091034 -244.182037 -371.537018 152.295349 222.552521 243.468384 -96.159271 -60.201447 -60.873688 96.313995 -56.329498 99.76889 633.090576 211.10408 0. 216.280197 -1.467484 204.535477 205.927963 2.0271 214.841751 -209.10025 -625.759033 -953.846741 -214.846481 -536.588806 -907.973572 24.003662 10.21875 0. -16.176025 14.421631 -99.167969 36.61377 -23.496582 -167.318359 -30.767334 -91.668945 -30.287109 0.359131 -226.572021 -109.475586;
4707, -84.214783 5.551636 0. -141.158325 -270.595459 -383.153381 152.261566 247.11113 270.275574 -99.140808 -67.724731 -60.631165 92.742706 -55.491211 107.954224 634.499451 210.93425 0. 216.44017 16.175827 239.044449 205.428299 17.816422 252.431992 -209.746735 -627.901184 -950.93396 -216.522614 -534.710266 -914.526611 26.275635 13.069092 0. -13.408203 9.881592 -80.809082 39.546143 -33.206055 -153.651367 -30.077393 -82.848633 -32.798096 4.445557 -230.615479 -106.077637;
4708, -86.024506 5.049744 0. -142.05368 -293.563812 -384.628876 152.153137 272.044159 295.498505 -98.09317 -71.753265 -57.88913 93.800629 -54.529816 130.636292 630.569885 210.793945 0. 216.061371 45.887253 276.171082 205.52652 48.213928 296.089447 -206.623749 -626.491943 -950.218506 -213.827972 -535.27179 -916.97583 31.453369 15.333252 0. -8.945801 7.195801 -76.910645 39.612305 -42.312256 -139.285645 -30.796143 -69.808838 -31.625732 3.83374 -255.510986 -108.443359;
4709, -89.033417 3.82196 0. -143.9534 -314.913605 -396.470612 151.59726 296.306763 308.781952 -97.064301 -74.093109 -52.496918 95.338318 -38.597839 163.789978 629.361572 210.231415 0. 214.738708 73.735016 302.839508 205.724121 80.645401 335.319885 -208.075134 -628.662109 -949.349792 -214.965912 -537.186768 -912.428833 45.231934 21.245605 0. 1.731445 5.523926 -63.847168 40.759766 -47.195312 -136.337158 -28.971191 -63.794678 -26.305664 2.783447 -258.830078 -118.5896;
4710, -90.262146 3.630829 0. -144.757263 -329.505676 -406.84491 152.018921 312.856689 322.849915 -95.993958 -74.62085 -46.991394 97.284576 -14.477112 205.11084 631.162598 209.934906 0. 213.89502 101.420334 335.167969 205.974792 111.461395 371.289612 -212.233353 -633.483337 -953.343506 -218.129211 -546.782288 -911.736816 61.744141 24.272461 0. 10.797607 3.354736 -55.548584 37.74707 -59.418213 -139.205566 -33.671143 -61.325928 -23.958252 -8.148438 -257.611572 -133.131104;
4711, -90.937073 5.071716 0. -143.677704 -346.266632 -411.311188 153.821106 328.502625 339.308777 -92.867584 -74.178741 -39.265839 101.210876 14.274689 255.618576 628.902405 209.758194 0. 214.249069 136.72081 385.368164 205.267349 149.531937 411.636597 -210.87709 -632.74353 -952.250732 -216.056915 -554.792114 -915.226807 71.178223 25.723633 0. 17.489746 0.356934 -44.65332 33.95752 -72.552246 -143.26123 -32.178467 -50.287109 -20.86499 -14.554932 -252.466309 -149.381104;
4712, -84.109589 7.073639 0. -141.844025 -368.51474 -426.154694 155.991302 339.348602 357.679932 -96.167084 -72.91214 -33.413055 98.38324 40.290588 301.407532 627.781494 209.424057 0. 214.891068 176.110458 436.922974 203.957047 184.648056 447.391113 -210.094299 -631.888977 -956.553223 -215.968094 -559.114563 -916.637268 79.023926 27.898193 0. 23.878418 0.165039 -34.031006 31.918213 -84.126465 -149.493408 -29.32959 -45.402344 -17.645264 -18.560547 -244.566162 -162.114502;
4713, -84.109589 7.073639 0. -141.844025 -368.51474 -426.154694 155.991302 339.348602 357.679932 -96.167084 -72.91214 -33.413055 98.38324 40.290588 301.407532 627.781494 209.424057 0. 214.891068 176.110458 436.922974 203.957047 184.648056 447.391113 -210.094299 -631.888977 -956.553223 -215.968094 -559.114563 -916.637268 79.023926 27.898193 0. 23.878418 0.165039 -34.031006 31.918213 -84.126465 -149.493408 -29.32959 -45.402344 -17.645264 -18.560547 -244.566162 -162.114502;
4714, -80.088501 8.30838 0. -140.685089 -380.672882 -442.187469 157.301849 345.094543 377.058746 -98.907257 -73.014862 -26.924896 95.862793 64.972565 342.760315 629.44281 209.895279 0. 215.934158 213.149307 478.043884 203.8564 218.308304 479.54541 -208.721756 -630.5672 -957.670776 -215.872192 -555.118591 -913.80072 77.763184 23.438477 0. 22.269043 -1.334229 -31.760254 24.60791 -94.393555 -156.227051 -32.554199 -42.241211 -18.983154 -27.296387 -232.183838 -178.33667;
4715, -78.901367 8.128082 0. -140.904144 -387.802826 -460.231781 157.160309 351.987 390.372559 -100.810394 -69.070404 -22.268829 94.058655 129.989136 384.008179 629.015076 209.595016 0. 215.130264 242.923325 506.59668 204.059738 249.964676 511.077026 -208.257233 -629.58313 -959.921204 -216.155548 -575.986328 -920.759583 78.155518 26.192139 0. 27.88208 0.706787 -32.156006 24.501953 -96.83667 -159.947266 -22.936768 -36.868896 -17.980469 -21.407227 -200.577393 -190.482666;
4716, -78.875854 9.057068 0. -139.873352 -394.294128 -472.550476 157.987488 359.220093 406.047028 -97.824524 -63.63324 -14.245178 97.095093 182.499054 416.726166 623.725159 209.354034 0. 215.02417 281.920197 547.703857 203.683929 283.80069 544.288696 -205.033875 -626.222046 -959.818604 -212.273483 -582.645691 -927.116699 86.053467 27.905762 0. 33.347412 -1.927979 -29.69165 22.463867 -99.833496 -165.318604 -22.693604 -36.644287 -14.9646 -24.903809 -176.807129 -186.723633;
4717, -72.076172 9.979675 0. -138.865845 -397.2677 0. 158.825165 355.203796 422.263153 -101.003601 -60.358826 -8.651794 93.782867 219.385162 0. 630.31604 209.002853 0. 214.948441 305.13208 0. 203.057297 311.877075 567.715515 -209.998169 -630.622925 -963.91626 -217.414154 -589.075867 0. 94.61792 30.161865 0. 37.876709 -1.350586 0. 22.447021 -103.572266 -171.246094 -21.424561 -34.554688 -11.644531 -28.541992 -159.808105 0.;
4718, -71.146027 10.203308 0. -138.543884 -394.897766 -496.03717 158.9505 355.596069 436.362122 -101.689697 -55.563843 -1.181396 92.985626 0. 462.121918 629.101074 208.946503 0. 214.752472 322.509827 580.655518 203.140564 333.872955 586.36731 -209.980881 -629.953796 -967.555908 -217.757141 0. -932.594727 101.784912 30.584961 0. 40.349365 -4.023193 -58.174072 20.820557 -110.222168 -179.413086 -24.141602 -39.759521 -10.884521 -34.231934 0. -185.069092;
4719, -67.75412 11.000854 0. -137.644409 -388.40802 -507.593018 159.646118 353.028717 453.357452 -103.05011 -52.511963 1.664368 91.496643 257.426483 475.627838 617.511414 209.25943 0. 215.586212 350.571014 600.869629 202.932648 363.561554 612.882812 -201.402466 -620.544861 -966.942139 -208.996078 -579.957581 -921.152588 96.27417 27.996338 0. 39.126953 -3.074463 -61.525146 16.865723 -118.269775 -182.969482 -21.138184 -43.237549 -11.368896 -33.908936 -138.524902 -183.991455;
4720, -65.991547 11.573914 0. -137.053223 -384.624878 -514.835205 160.20105 347.97644 469.912415 -104.008057 -46.347473 6.921936 90.405396 274.76712 486.981903 619.762085 209.45282 0. 216.250031 370.124512 611.545044 202.655609 389.371521 630.776428 -203.074936 -620.278015 -966.108887 -211.349731 -576.438049 -919.347412 93.015869 26.309082 0. 37.591309 -12.144287 -83.13623 15.0271 -125.893555 -188.886719 -18.95752 -53.35498 -11.428467 -33.515381 -132.354004 -186.847168;
4721, -62.863953 12.035889 0. -136.62915 -376.039551 -527.150574 160.700928 337.498352 493.019043 -105.975525 -40.77002 11.018494 88.414154 284.527008 493.52887 621.768555 209.401932 0. 216.605148 384.396973 611.388977 202.198715 406.124451 631.071411 -204.275864 -618.229919 -966.846191 -213.165955 -573.869019 -917.421509 91.375244 26.582764 0. 37.166016 -20.895264 -96.232666 15.999268 -128.982422 -182.664795 -16.353027 -68.372803 -11.255859 -31.109131 -127.034912 -187.862061;
4722, -62.863953 12.035889 0. -136.62915 -376.039551 -527.150574 160.700928 337.498352 493.019043 -105.975525 -40.77002 11.018494 88.414154 284.527008 493.52887 621.768555 209.401932 0. 216.605148 384.396973 611.388977 202.198715 406.124451 631.071411 -204.275864 -618.229919 -966.846191 -213.165955 -573.869019 -917.421509 91.375244 26.582764 0. 37.166016 -20.895264 -96.232666 15.999268 -128.982422 -182.664795 -16.353027 -68.372803 -11.255859 -31.109131 -127.034912 -187.862061;
4723, -61.670929 12.303528 0. -136.425476 -373.705383 -542.960266 161.032562 333.382874 506.928711 -106.882568 -33.14624 15.150146 87.556732 288.926331 497.290619 620.198975 209.406082 0. 216.961502 398.355164 614.536316 201.850693 417.449097 629.361877 -203.043549 -613.163635 -967.312012 -212.464661 -571.748535 -915.516479 91.863525 26.469238 0. 35.831787 -28.707764 -96.330811 17.106689 -127.369629 -179.154541 -17.270752 -85.068604 -10.845947 -31.112793 -123.963623 -185.422852;
4724, -59.854645 12.495972 0. -136.312134 -371.132874 -555.388306 161.304138 325.760895 512.58667 -108.1828 -26.727051 18.545532 86.340149 290.338928 498.1409 616.478027 209.730316 0. 217.741333 402.933441 609.481689 201.719299 422.136627 621.44397 -199.824677 -606.103516 -962.972046 -209.706406 -567.781494 -911.30188 85.389648 23.498779 0. 30.875977 -34.43457 -92.906982 16.121582 -120.26416 -177.358643 -18.408203 -99.511719 -12.704834 -30.65332 -123.910156 -188.35083;
4725, -58.715424 12.911743 0. -135.944702 -366.513428 -563.807129 161.76825 324.946167 516.138428 -108.583862 -22.558716 21.791809 86.042603 291.460449 499.808197 620.367676 209.399582 0. 217.883682 400.063538 589.650696 200.915482 424.709167 625.373535 -202.903473 -605.506653 -966.570007 -213.381104 -570.527405 -913.7146 86.582764 26.048828 0. 31.693115 -37.431152 -103.5625 20.404541 -118.283936 -171.136719 -15.980225 -110.082764 -9.565918 -25.628906 -120.082031 -184.49292;
4726, -59.224731 12.706604 0. -136.194946 -367.152771 -570.829468 161.608185 323.044495 517.298645 -108.701843 -17.63147 25.832153 85.987793 291.278259 508.013641 614.051697 209.612534 0. 218.115799 400.728943 584.530701 201.109268 428.654297 630.404663 -197.075653 -597.734375 -960.231445 -208.172028 -566.747559 -905.295227 84.455566 24.451416 0. 28.888916 -39.441406 -101.550781 20.01416 -114.832275 -166.808838 -19.785645 -118.3396 -11.644531 -27.167969 -116.602051 -176.893555;
4727, -59.597778 12.612793 0. -136.317017 -366.935852 -572.980469 161.542633 320.644958 515.312561 -108.705444 -11.843994 28.511536 86.043213 299.723206 519.874695 615.232178 209.679733 0. 218.250626 400.470398 579.21106 201.108871 429.333984 632.741699 -198.196594 -594.665222 -952.682739 -209.318039 -563.006958 -899.958069 81.521484 24.00293 0. 27.344727 -46.251953 -108.516846 20.661133 -114.773438 -165.874023 -19.566162 -128.845703 -15.647949 -25.369629 -114.368164 -171.370605;
4728, -55.576935 13.276978 0. -135.618164 -367.28772 -573.676941 162.172058 317.546021 516.217712 -110.773071 -10.536682 27.260071 84.012512 305.033173 528.594849 615.89502 209.936737 0. 219.27124 399.380463 574.7052 200.602234 431.991852 633.145874 -197.221558 -590.543213 -947.561523 -208.431427 -558.363281 -892.938721 72.780518 21.078369 0. 21.446777 -54.192139 -117.080811 20.709717 -115.849365 -164.780029 -19.311035 -136.898682 -14.861572 -23.681885 -109.519287 -167.42041;
4729, -54.667694 13.700317 0. -135.148865 -373.353394 -577.967407 162.549469 319.580017 518.879089 -110.956421 -6.159241 28.477448 83.783752 309.166351 535.936584 620.104797 209.970932 0. 219.841904 397.779236 571.148621 200.099991 429.098572 632.043335 -199.775635 -589.649902 -946.011475 -211.984253 -557.968445 -891.03302 66.638428 20.584961 0. 18.679688 -54.59375 -120.700684 22.490234 -118.437256 -164.507324 -18.685303 -143.691406 -13.241211 -19.167236 -109.651123 -163.662354;
4730, -54.728577 13.949524 0. -134.894775 -378.935486 -587.902893 162.793884 317.540222 518.853455 -110.553345 0.72467 29.437805 84.12674 313.642548 540.773987 617.821899 209.949524 0. 220.058228 394.922333 567.995483 199.84079 426.579865 628.11853 -197.827118 -583.317749 -941.977539 -210.737366 -555.297485 -886.885132 63.92041 20.707764 0. 18.346924 -59.832275 -116.751465 23.068359 -116.683105 -164.307373 -18.788574 -151.490723 -10.382568 -16.296875 -101.810059 -162.743164;
4731, -56.334442 13.508362 0. -135.353943 -376.730652 -585.983215 162.370728 320.612671 521.300781 -110.429199 4.380981 30.621002 84.244598 319.460693 544.945251 620.048462 209.869446 0. 219.734833 392.147705 565.338318 200.004059 426.906677 628.848694 -199.539429 -584.639221 -937.299011 -212.760651 -552.289673 -886.039429 66.342529 21.788086 0. 19.008301 -65.887695 -125.854248 24.568115 -117.553467 -165.567871 -19.659668 -150.847656 -10.005127 -16.572021 -106.476318 -161.387939;
4732, -56.334442 13.508362 0. -135.353943 -376.730652 -585.983215 162.370728 320.612671 521.300781 -110.429199 4.380981 30.621002 84.244598 319.460693 544.945251 620.048462 209.869446 0. 219.734833 392.147705 565.338318 200.004059 426.906677 628.848694 -199.539429 -584.639221 -937.299011 -212.760651 -552.289673 -886.039429 66.342529 21.788086 0. 19.008301 -65.887695 -125.854248 24.568115 -117.553467 -165.567871 -19.659668 -150.847656 -10.005127 -16.572021 -106.476318 -161.387939;
4733, -54.756836 13.897949 0. -134.891357 -372.877197 -585.227722 162.687195 322.117859 523.7724 -110.918091 6.414368 31.193909 83.779236 323.050781 548.071838 623.790771 210.153229 0. 220.357422 390.15448 557.374939 199.949036 427.461334 628.397827 -200.776367 -584.144897 -934.170044 -213.679321 -552.347595 -885.051453 60.518311 18.267334 0. 13.694824 -68.666504 -132.195312 22.839844 -118.541992 -165.185303 -22.465332 -156.632568 -11.188232 -18.829346 -100.860352 -163.342041;
4734, -54.74823 13.741394 0. -135.010193 -368.65509 -579.919373 162.493073 322.416138 524.722473 -111.085449 7.674866 31.19046 83.516296 324.198792 550.57489 621.551331 210.289459 0. 220.45285 391.320282 554.726074 200.126099 425.157074 623.525513 -199.117218 -581.791992 -930.136353 -212.463287 -547.90509 -880.594238 51.354736 16.908203 0. 11.091797 -69.627197 -141.148438 22.724854 -113.782227 -161.016602 -18.412109 -153.441406 -8.876465 -12.431641 -103.058105 -160.73999;
4735, -55.425446 13.617737 0. -135.050293 -365.019165 -576.519104 162.285767 324.549683 526.584229 -110.915955 7.064514 30.962067 83.636566 327.574707 551.451538 624.264465 210.331711 0. 220.537827 391.384766 548.678589 200.125595 428.56366 625.254028 -200.949554 -584.985962 -927.98175 -214.242264 -547.257568 -881.623901 49.222412 16.609375 0. 9.06958 -70.827393 -149.959473 24.14917 -109.451172 -165.491943 -18.588379 -150.433594 -5.762451 -10.980957 -102.195312 -160.178223;
4736, -58.194672 12.320679 0. -136.359497 -362.240417 -576.312134 161.000885 321.69397 525.617249 -110.911804 6.317749 30.192871 83.531403 328.066925 553.227478 626.838867 209.917755 0. 219.490265 389.697937 545.282898 200.345215 425.242432 617.582397 -203.450867 -589.172485 -927.908386 -216.799469 -549.337524 -883.018311 58.01709 21.457275 0. 13.24707 -72.008301 -148.512207 29.66748 -104.283691 -168.201172 -18.109375 -145.615234 -2.135742 -8.248047 -99.862549 -156.994385;
4737, -59.83313 12.065674 0. -136.544434 -360.428223 -572.042786 160.675812 319.952728 527.766235 -109.776428 5.70343 30.217438 84.682678 329.067749 552.628296 627.450134 210.077515 0. 219.52829 389.241119 542.230408 200.62674 423.948822 613.305176 -203.375916 -589.660461 -926.931641 -215.895844 -550.298096 -884.558105 61.905762 20.29541 0. 10.782471 -71.57959 -157.166748 29.808594 -100.80835 -159.791504 -25.642822 -153.105469 0.868164 -14.904785 -99.749268 -159.725586;
